age,job,marital,education,balance,contact,day,month,duration,campaign,previous,poutcome,housing_new,loan_new,y_new
42,6,0,1,-149,0,8,4,33,1,0,2,1,1,0
57,3,2,1,75,0,8,4,159,1,2,0,1,0,0
53,1,1,2,7,0,8,4,57,1,1,0,0,1,0
53,1,2,3,629,0,8,4,298,1,0,2,1,0,0
37,1,1,1,1613,0,8,4,266,1,11,3,1,0,0
33,1,0,1,3806,0,8,4,95,3,0,2,1,0,0
48,0,0,2,0,0,8,4,76,1,0,2,1,1,0
30,0,0,2,277,0,8,4,166,1,1,3,1,0,0
41,6,2,1,639,0,8,4,88,1,0,2,1,0,0
45,8,1,1,264,0,8,4,113,1,2,0,1,0,0
39,0,1,2,3518,0,8,4,440,1,0,2,1,0,0
32,1,1,1,56,0,8,4,126,1,5,3,1,0,0
40,8,1,1,167,0,8,4,380,4,1,0,1,1,0
57,7,1,1,68,0,8,4,65,2,0,2,1,0,0
45,6,0,1,0,0,8,4,38,1,0,2,1,0,0
45,7,1,1,770,0,8,4,114,1,0,2,1,0,0
45,0,1,1,458,0,8,4,181,3,0,2,1,0,0
46,0,1,1,174,0,8,4,157,1,0,2,1,0,0
56,6,2,3,789,0,8,4,1022,1,2,0,1,0,0
56,1,1,1,2313,0,8,4,293,3,2,0,1,0,0
40,3,2,0,71,0,8,4,225,1,0,2,1,0,0
34,1,1,1,1234,0,8,4,106,1,6,0,1,0,0
38,3,0,0,0,0,8,4,84,1,1,0,1,1,0
33,3,1,0,0,0,8,4,174,1,0,2,0,0,0
41,0,1,2,-4,0,8,4,72,1,1,0,1,0,0
43,3,1,1,2,0,8,4,7,5,0,2,1,1,0
43,1,1,1,-330,0,8,4,105,1,0,2,1,1,0
27,0,0,2,1137,0,8,4,26,1,0,2,1,0,0
33,1,1,2,0,0,8,4,206,1,0,2,1,0,0
33,1,0,1,220,0,8,4,197,1,0,2,1,0,0
34,0,0,2,5945,0,8,4,285,1,1,0,1,0,0
59,8,1,2,6237,0,8,4,63,1,2,0,1,0,0
39,7,1,1,100,0,8,4,132,1,0,2,1,0,0
42,3,2,0,28,0,8,4,213,5,0,2,1,0,0
30,3,1,1,194,0,8,4,475,3,0,2,1,0,0
31,1,0,1,106,0,8,4,94,1,0,2,1,0,0
49,1,1,2,-129,0,8,4,240,1,0,2,1,0,0
40,6,2,1,2679,0,8,4,122,1,1,0,1,1,0
31,1,0,1,691,0,8,4,198,1,0,2,1,0,0
39,6,0,1,1965,0,8,4,247,1,0,2,1,0,0
56,0,1,2,73,0,8,4,122,1,2,0,1,0,0
43,6,0,1,979,0,8,4,154,1,0,2,1,0,0
31,9,2,1,1144,0,8,4,65,2,1,0,1,0,0
41,3,2,1,-274,0,8,4,279,1,0,2,1,0,0
46,0,1,2,716,0,8,4,557,1,1,0,1,1,0
32,9,0,1,747,0,8,4,130,2,0,2,1,0,0
34,0,0,2,220,1,8,4,63,1,0,2,1,0,0
32,1,1,1,0,0,8,4,77,2,0,2,1,0,0
55,7,1,1,244,0,8,4,171,1,0,2,1,0,0
35,3,1,0,0,0,8,4,265,1,2,0,1,0,0
30,1,1,1,4,0,8,4,17,5,0,2,1,0,0
39,0,2,2,299,0,8,4,40,2,0,2,1,0,0
57,1,1,1,28,0,8,4,163,1,1,0,1,0,0
48,0,2,2,313,0,8,4,208,1,0,2,0,0,0
51,6,2,1,74,0,8,4,74,2,2,0,1,0,0
58,1,1,1,950,0,8,4,49,1,1,0,1,0,0
36,6,0,1,506,0,8,4,208,4,0,2,1,0,0
40,0,0,0,259,0,8,4,70,1,0,2,1,0,0
54,2,1,3,19,0,8,4,103,1,1,0,1,0,0
35,3,1,1,156,0,8,4,302,1,3,0,1,0,0
31,1,0,1,-423,0,8,4,103,6,0,2,1,0,0
38,2,1,0,350,0,8,4,75,1,0,2,1,0,0
48,3,1,1,1794,0,8,4,97,1,2,0,1,1,0
48,0,2,2,84,0,8,4,14,5,5,0,1,0,0
36,7,1,1,-182,0,8,4,19,6,11,3,1,1,0
31,3,1,1,8,0,8,4,98,2,1,0,1,0,0
32,3,0,1,259,0,8,4,158,3,1,0,1,0,0
46,5,1,1,2396,0,8,4,307,1,0,2,0,0,0
50,1,1,1,20,0,8,4,57,1,1,0,1,0,0
41,3,1,0,1428,0,8,4,182,1,0,2,1,1,0
44,1,1,1,533,0,8,4,153,4,3,0,1,0,0
46,3,1,0,9083,0,8,4,389,1,0,2,1,0,0
39,3,1,1,171,0,8,4,153,1,1,0,1,1,0
49,7,1,1,4300,0,8,4,134,1,6,0,1,1,0
40,1,2,1,-163,0,8,4,290,1,0,2,1,0,0
40,6,1,1,526,0,8,4,851,1,0,2,1,0,0
27,3,1,1,14,0,8,4,295,1,0,2,0,0,0
48,3,1,1,5078,1,8,4,139,1,0,2,1,0,0
47,0,1,2,296,0,8,4,500,1,0,2,1,0,0
36,3,1,1,74,0,8,4,168,2,0,2,1,0,0
31,3,1,1,-190,0,8,4,299,3,0,2,1,1,0
23,3,0,1,0,0,8,4,6,5,2,0,1,0,0
32,3,0,0,1918,0,8,4,318,1,1,0,1,0,0
27,8,0,1,23,0,8,4,291,1,0,2,1,0,0
56,5,1,1,2330,0,8,4,209,1,0,2,0,0,0
36,3,1,1,0,0,8,4,113,1,0,2,1,0,0
43,0,1,2,489,0,8,4,130,1,2,3,1,0,0
53,6,1,0,0,0,8,4,86,1,3,0,1,0,0
40,0,1,1,408,0,8,4,80,1,4,0,1,0,0
38,6,2,1,859,0,8,4,52,1,4,0,1,1,0
36,7,1,1,0,0,8,4,346,1,1,0,1,0,0
32,6,1,1,-4,0,8,4,47,5,0,2,0,0,0
48,0,1,3,0,0,8,4,612,1,1,3,1,0,0
56,3,1,0,-116,0,8,4,1014,2,0,2,1,0,0
47,3,1,1,265,0,8,4,144,2,1,0,1,0,0
51,0,2,1,-35,0,8,4,498,1,5,0,1,0,0
40,0,1,2,0,0,8,4,232,1,0,2,1,0,0
50,3,2,1,-441,0,8,4,203,2,0,2,1,0,0
37,1,2,1,262,0,8,4,268,1,4,3,1,0,0
39,3,1,1,860,0,8,4,312,1,0,2,1,0,0
44,1,1,1,227,0,8,4,364,1,2,0,1,1,0
48,7,2,1,62,0,8,4,561,1,0,2,1,0,0
33,0,2,2,0,0,8,4,212,2,0,2,1,0,0
48,6,1,1,1131,0,8,4,49,1,0,2,0,1,0
35,0,0,2,642,0,8,4,278,1,0,2,0,0,0
31,0,0,1,1090,0,8,4,50,1,1,0,1,0,0
53,1,1,3,253,0,8,4,763,1,0,2,1,0,0
51,3,2,1,203,0,8,4,134,1,5,0,1,0,0
45,7,1,1,972,0,8,4,343,1,3,0,1,0,0
43,7,1,1,177,0,8,4,120,1,0,2,1,0,0
38,6,2,1,258,0,8,4,191,1,0,2,1,0,0
41,5,0,0,0,0,8,4,239,1,2,0,0,0,0
29,1,0,1,156,0,8,4,111,4,3,3,1,0,0
37,3,0,1,180,0,8,4,114,2,0,2,1,0,0
50,1,1,3,-287,0,8,4,92,1,1,0,1,0,0
49,7,0,1,1884,0,8,4,43,1,0,2,1,0,0
42,0,1,2,0,0,8,4,88,1,1,0,1,0,0
52,3,1,3,33,1,8,4,301,1,0,2,0,0,0
33,3,0,1,1925,0,8,4,87,2,2,0,1,0,0
29,1,1,1,1599,0,8,4,36,1,0,2,1,0,0
40,8,2,2,4647,1,8,4,330,2,0,2,1,0,0
38,3,0,1,238,0,8,4,86,1,2,0,1,0,0
58,0,1,2,541,0,8,4,98,1,0,2,1,0,0
36,7,1,1,138,0,8,4,39,3,0,2,1,0,0
32,3,1,1,0,0,8,4,80,2,0,2,1,0,0
28,6,0,1,-281,0,8,4,144,4,4,3,1,0,0
36,3,1,1,0,1,8,4,91,2,2,0,1,0,0
37,3,1,1,3653,0,8,4,525,1,0,2,1,0,0
46,0,1,1,1098,0,8,4,99,3,3,3,0,0,0
39,3,1,1,-196,0,8,4,127,2,0,2,1,0,0
44,6,1,1,-204,0,8,4,105,1,2,0,1,0,0
44,3,1,1,1343,0,8,4,414,2,2,0,1,1,0
46,3,0,1,-100,0,8,4,445,2,1,0,1,0,0
37,3,1,0,403,0,8,4,318,2,1,1,1,0,0
28,3,0,1,0,0,8,4,191,3,0,2,1,0,0
39,6,1,0,444,0,8,4,374,2,0,2,1,0,0
47,1,1,0,1280,0,8,4,51,1,0,2,0,0,0
29,3,0,1,234,0,8,4,139,1,1,3,1,0,0
35,3,0,1,0,0,8,4,237,1,1,3,1,0,0
33,0,1,2,113,0,8,4,145,2,13,3,1,0,0
34,1,2,1,136,0,8,4,136,2,0,2,1,0,0
40,10,0,0,109,0,8,4,308,1,3,0,1,0,0
37,0,1,2,6815,0,8,4,92,2,2,3,1,0,0
36,0,0,1,278,0,8,4,1243,2,0,2,0,0,0
36,7,1,2,0,0,8,4,52,1,0,2,1,0,0
35,7,1,1,70,0,8,4,197,1,4,0,1,1,0
28,11,0,1,231,0,8,4,55,1,0,2,1,0,0
41,7,2,1,-170,0,8,4,125,1,0,2,1,0,0
49,1,2,1,95,0,8,4,90,1,0,2,1,0,0
43,8,1,1,0,0,8,4,131,1,0,2,1,0,0
41,3,1,0,0,0,8,4,171,1,1,0,1,0,0
52,3,1,1,372,0,8,4,478,1,0,2,1,0,0
47,7,1,1,759,1,8,4,75,1,2,0,1,0,0
46,3,0,1,0,0,8,4,120,2,0,2,1,0,0
37,3,2,1,638,0,8,4,326,1,2,1,1,0,0
30,1,2,2,33,0,8,4,87,3,0,2,1,0,0
41,2,1,2,10,0,8,4,196,2,2,3,1,0,0
45,1,1,1,0,0,8,4,166,1,1,0,0,0,0
52,7,1,1,774,0,8,4,159,1,0,2,1,0,0
37,0,0,2,331,0,8,4,94,3,0,2,1,0,0
43,7,1,0,574,0,8,4,140,1,0,2,1,0,0
26,0,0,2,962,0,8,4,132,1,0,2,1,0,0
42,6,1,1,3279,0,8,4,261,1,1,0,1,0,0
37,1,1,3,88,0,8,4,66,1,2,0,1,1,0
33,6,0,2,1,0,8,4,56,1,0,2,1,0,0
41,1,2,1,106,0,8,4,197,2,0,2,1,1,0
37,5,1,1,71,0,8,4,254,1,0,2,0,1,0
45,3,1,1,247,0,8,4,157,1,0,2,1,0,0
41,7,1,1,1717,0,8,4,520,2,3,3,1,0,0
32,3,1,1,356,0,8,4,451,3,0,2,1,0,0
43,1,1,1,0,0,8,4,9,2,5,0,0,1,0
52,3,1,1,26,0,8,4,191,2,1,0,1,0,0
49,7,1,3,1499,0,8,4,87,1,0,2,1,0,0
50,3,1,1,-26,0,8,4,301,2,0,2,1,0,0
49,3,1,1,863,1,8,4,101,1,0,2,1,1,0
34,1,0,1,268,0,8,4,248,1,9,0,1,0,0
46,2,1,1,245,0,8,4,78,1,3,0,1,0,0
42,3,1,0,258,0,8,4,18,1,1,0,1,0,0
53,3,1,1,20,0,8,4,273,1,0,2,1,0,0
32,3,1,0,0,0,8,4,82,2,4,0,1,1,0
50,0,0,2,709,0,8,4,207,1,0,2,1,0,0
54,5,2,1,1483,0,8,4,53,2,0,2,1,1,0
34,0,0,2,90,0,8,4,67,3,0,2,1,0,0
48,7,1,1,1291,0,8,4,255,2,0,2,1,0,0
39,3,1,1,576,0,8,4,212,1,0,2,1,0,0
46,1,2,1,0,0,8,4,306,1,1,3,1,1,0
43,7,0,1,66,0,8,4,198,1,0,2,1,0,0
40,6,0,0,1970,0,8,4,579,1,0,2,0,0,0
42,0,1,2,-1,1,8,4,185,1,0,2,1,1,0
53,7,1,1,125,0,8,4,176,1,0,2,1,0,0
50,2,1,0,300,0,8,4,99,1,2,3,1,0,0
40,1,0,1,287,0,8,4,69,1,3,0,1,0,0
43,7,2,1,313,0,8,4,155,2,0,2,1,0,0
34,1,2,1,49,0,8,4,142,1,0,2,0,0,0
33,0,0,2,9449,0,8,4,428,1,0,2,1,0,0
56,0,1,2,935,0,8,4,209,2,1,0,1,0,0
36,3,1,1,0,0,8,4,171,1,3,0,1,0,0
36,0,0,2,1531,0,8,4,81,3,1,0,1,0,0
40,0,0,2,-222,0,8,4,291,1,1,0,1,0,0
40,3,1,1,280,0,8,4,435,2,3,0,1,0,0
40,7,1,3,-516,0,8,4,272,1,2,0,1,0,0
36,3,1,1,535,0,8,4,121,1,3,0,1,0,0
44,6,0,1,89,0,8,4,164,1,0,2,1,1,0
42,8,2,2,216,0,8,4,144,3,0,2,1,0,0
26,6,0,1,0,0,8,4,339,1,3,3,1,0,0
45,6,1,3,-299,0,8,4,154,2,1,0,1,0,0
39,1,0,1,1685,0,8,4,319,1,1,0,1,0,0
49,3,1,1,-202,0,8,4,608,2,5,0,1,1,0
46,6,2,1,-637,0,8,4,218,1,1,0,1,0,0
38,8,1,0,215,0,8,4,124,2,1,3,1,0,0
43,3,1,0,361,0,8,4,87,2,0,2,1,0,0
37,7,1,1,3429,0,8,4,151,4,11,3,1,1,0
43,3,1,1,917,0,8,4,87,2,0,2,1,0,0
39,0,0,2,1143,0,8,4,89,6,0,2,1,0,0
40,6,1,1,-54,0,8,4,183,1,0,2,1,0,0
35,7,1,1,-182,0,8,4,270,2,0,2,1,0,0
52,1,1,1,337,0,8,4,247,1,4,0,1,0,0
59,6,1,1,-198,0,8,4,206,1,0,2,1,1,0
48,6,1,3,0,0,8,4,85,1,2,0,1,0,0
34,3,1,1,0,0,8,4,325,1,2,0,1,0,0
37,6,1,1,1314,0,8,4,682,2,7,1,1,0,0
46,0,1,2,740,0,8,4,462,1,2,0,1,0,0
32,3,0,1,2696,0,8,4,238,6,3,0,1,0,0
34,10,1,1,4,0,8,4,81,2,0,2,1,0,0
56,3,1,1,68,0,8,4,68,5,0,2,1,0,0
30,6,1,1,518,0,8,4,127,1,0,2,1,0,0
28,7,0,1,430,0,8,4,158,2,2,0,1,0,0
46,3,1,1,0,0,8,4,264,2,0,2,1,0,0
44,1,0,1,293,0,8,4,345,2,1,0,1,0,0
36,3,1,1,0,0,8,4,254,2,8,3,1,0,0
33,1,1,2,565,0,8,4,77,2,0,2,1,0,0
46,3,1,1,-70,0,8,4,219,2,0,2,1,0,0
34,1,0,1,1866,0,8,4,134,3,1,0,0,0,0
38,6,1,1,0,0,8,4,175,2,0,2,1,0,0
39,7,1,1,800,0,8,4,241,2,0,2,1,0,0
41,7,2,1,787,0,8,4,297,2,0,2,1,0,0
41,9,0,1,75,0,8,4,103,2,1,0,1,0,0
50,0,2,2,356,0,8,4,198,2,5,3,0,0,0
39,3,1,0,1433,0,8,4,182,2,1,3,1,0,0
30,7,0,1,268,0,8,4,226,5,0,2,1,0,0
39,1,2,2,665,0,8,4,133,8,0,2,1,0,0
55,1,0,2,-703,0,8,4,123,3,0,2,1,0,0
37,0,0,2,4543,0,8,4,137,1,5,0,1,0,0
46,7,2,1,355,0,8,4,122,2,8,3,1,0,0
41,0,1,2,-370,0,8,4,233,2,0,2,1,0,0
31,11,0,2,25,0,8,4,85,2,2,0,1,0,0
38,0,2,3,488,0,8,4,238,6,0,2,1,0,0
39,6,1,1,170,0,8,4,408,2,0,2,1,0,0
44,6,1,1,1248,0,8,4,428,3,0,2,1,1,0
35,3,0,1,3507,0,8,4,422,2,0,2,1,0,0
34,8,0,2,589,1,8,4,44,4,1,3,1,0,0
36,1,0,2,251,0,8,4,91,4,0,2,1,0,0
58,5,2,1,-808,0,8,4,75,4,0,2,1,0,0
31,3,2,0,1,0,8,4,36,5,9,0,1,0,0
44,0,1,1,438,1,8,4,37,3,1,0,1,0,0
41,6,1,1,549,0,8,4,326,4,0,2,1,0,0
36,10,1,1,409,0,8,4,104,2,0,2,1,0,0
38,1,2,1,566,0,8,4,44,2,2,0,1,0,0
35,6,0,1,0,0,8,4,376,3,0,2,1,0,0
57,1,2,0,13,0,8,4,323,2,2,0,1,0,0
34,7,2,2,800,0,8,4,309,2,0,2,1,1,0
34,3,0,1,551,0,8,4,347,2,0,2,1,0,0
59,0,1,0,0,0,8,4,130,1,0,2,1,0,0
39,0,2,0,516,0,8,4,207,2,0,2,1,0,0
27,6,0,1,3,0,8,4,346,2,0,2,1,0,0
31,3,2,1,-209,0,8,4,154,3,2,0,1,0,0
32,3,0,1,541,0,8,4,202,2,0,2,1,0,0
55,0,2,2,481,1,8,4,147,2,3,0,1,0,0
41,6,1,1,752,0,8,4,86,4,0,2,0,1,0
39,7,1,1,0,0,8,4,503,1,0,2,1,0,0
41,0,1,1,41,0,8,4,177,2,6,3,1,0,0
48,6,1,1,257,1,8,4,186,4,11,0,1,0,0
52,3,1,0,1705,0,8,4,334,3,0,2,0,0,0
31,7,1,1,0,0,8,4,274,2,0,2,1,0,0
53,6,1,1,4493,0,8,4,286,2,3,0,0,0,0
38,6,1,1,981,0,8,4,134,2,0,2,1,1,0
36,1,2,1,515,0,8,4,104,4,3,0,1,1,0
39,7,1,1,-762,0,8,4,40,6,2,0,1,1,0
43,8,1,1,56,0,8,4,612,3,0,2,1,0,0
50,0,1,2,-470,0,8,4,506,2,3,0,1,0,0
56,3,0,0,39,1,8,4,191,2,5,0,1,0,0
31,10,0,1,49,0,8,4,187,3,2,0,1,0,0
41,1,1,1,2576,0,8,4,296,5,11,0,1,1,0
31,7,1,0,11,0,8,4,174,2,0,2,1,0,0
52,3,1,0,863,0,8,4,224,2,3,0,0,0,0
48,1,1,2,443,0,8,4,235,2,0,2,1,0,0
45,0,2,2,2237,0,8,4,128,3,2,0,1,0,0
42,6,1,1,3104,0,8,4,144,2,0,2,0,0,0
40,3,1,1,498,0,8,4,55,2,4,0,1,0,0
34,1,1,2,116,0,8,4,413,2,0,2,0,0,0
24,7,0,1,281,0,8,4,211,2,3,3,1,0,0
51,0,1,2,257,0,8,4,129,2,0,2,1,0,0
38,0,2,2,637,0,8,4,295,2,1,3,1,0,0
28,3,0,0,16,0,8,4,217,7,0,2,1,0,0
43,3,1,1,490,0,8,4,216,2,2,0,1,0,0
36,1,1,1,23,0,8,4,152,2,1,0,1,0,0
34,3,1,0,174,0,8,4,405,3,0,2,1,0,0
30,3,1,1,23,0,8,4,129,2,4,0,1,0,0
40,7,1,0,170,0,8,4,361,3,0,2,1,1,0
51,3,1,1,1022,0,8,4,311,3,0,2,1,0,0
50,7,2,1,81,0,8,4,746,2,0,2,0,0,0
37,7,0,1,393,0,8,4,348,4,2,3,1,0,0
39,6,1,1,0,1,8,4,283,3,5,0,1,0,0
36,3,1,0,0,0,8,4,108,2,2,0,1,0,0
38,3,1,0,0,0,8,4,583,2,0,2,1,0,0
32,3,1,1,95,1,8,4,265,4,2,0,1,0,0
34,6,1,1,471,0,8,4,146,3,2,0,1,0,0
43,3,1,0,60,0,8,4,487,2,2,3,0,0,0
40,8,1,1,1270,0,8,4,1049,2,0,2,1,0,0
52,0,0,2,824,0,8,4,466,1,2,0,0,0,0
34,8,0,2,366,0,8,4,348,4,0,2,1,0,0
36,3,1,1,153,0,8,4,263,1,2,0,1,0,0
38,3,1,1,395,0,8,4,83,1,2,0,1,0,0
44,1,0,1,140,0,8,4,324,2,2,0,1,0,0
48,3,1,0,1778,1,8,4,267,3,0,2,1,0,0
39,7,1,0,324,0,8,4,340,2,4,0,1,0,0
41,3,1,1,211,1,8,4,546,3,4,0,1,0,0
44,1,2,1,177,0,8,4,364,1,3,0,1,0,0
55,3,1,1,1569,0,8,4,156,4,0,2,1,0,0
42,0,1,1,3018,0,8,4,288,3,2,0,1,0,0
34,7,1,1,-85,0,8,4,129,4,0,2,1,0,0
26,6,1,1,354,0,8,4,282,5,5,3,1,0,0
36,1,1,1,-355,0,8,4,89,1,0,2,1,0,0
36,9,1,0,771,0,8,4,152,1,0,2,1,0,0
36,3,1,1,55,0,8,4,323,1,0,2,1,0,0
54,3,1,0,428,0,8,4,311,1,0,2,1,0,0
50,3,0,0,496,0,8,4,108,1,0,2,1,0,0
49,5,1,1,993,0,8,4,199,1,2,3,1,1,0
33,3,1,0,139,0,8,4,548,1,0,2,1,0,0
39,3,1,1,-405,0,8,4,177,1,0,2,1,0,0
29,0,0,2,572,1,8,4,72,6,1,1,1,0,0
34,3,1,0,3,1,8,4,26,1,0,2,1,0,0
51,7,1,0,314,1,8,4,713,3,0,2,1,1,0
38,3,1,0,1597,1,8,4,15,1,0,2,0,0,0
34,6,2,1,140,0,8,4,81,2,1,0,1,0,0
42,7,1,1,714,0,8,4,211,1,5,0,1,1,0
42,6,2,1,256,0,8,4,322,1,1,0,0,0,0
37,0,0,2,105,0,8,4,349,1,0,2,1,0,0
30,3,1,1,514,0,11,4,102,3,0,2,1,0,0
45,5,2,1,187,0,11,4,82,2,0,2,1,0,0
43,8,1,2,310,0,11,4,84,7,0,2,1,0,0
56,0,1,0,-255,1,11,4,9,5,0,2,1,0,0
57,0,1,1,657,1,11,4,20,5,0,2,1,0,0
38,1,1,1,1333,1,11,4,21,5,6,3,1,0,0
46,6,2,0,1807,0,11,4,62,3,2,0,1,0,0
29,3,1,1,37,0,11,4,138,3,1,3,1,0,0
36,1,1,1,432,0,11,4,61,3,2,0,1,0,0
46,3,1,0,0,1,11,4,30,4,2,3,1,0,0
34,1,0,1,664,0,11,4,88,2,2,3,1,1,0
45,1,1,1,1412,0,11,4,764,4,0,2,1,0,0
36,3,0,1,661,0,11,4,14,8,0,2,1,0,0
43,2,1,0,1318,1,11,4,10,8,0,2,1,1,0
55,0,1,2,1402,0,11,4,125,2,1,0,1,0,0
27,3,0,0,68,0,11,4,50,5,0,2,1,1,0
43,3,1,1,704,1,11,4,28,2,1,0,1,0,0
34,0,1,2,1288,0,11,4,15,8,7,3,1,0,0
36,7,2,1,223,0,11,4,80,1,0,2,1,1,0
57,8,1,0,-34,0,11,4,108,6,2,0,1,1,0
30,7,1,1,52,0,11,4,295,1,0,2,1,1,0
37,3,1,0,240,0,11,4,259,1,2,3,1,0,0
40,3,1,1,0,0,11,4,54,1,0,2,1,0,0
41,8,1,2,355,0,11,4,573,1,4,3,1,0,0
57,2,2,1,25,0,11,4,652,1,4,3,1,0,0
53,0,1,0,72,1,11,4,22,1,0,2,1,1,0
60,6,1,1,-396,0,11,4,443,1,1,0,1,0,0
44,6,2,1,738,0,11,4,55,1,8,0,1,0,0
50,5,1,2,4,0,11,4,67,1,0,2,1,1,0
34,3,1,1,518,0,11,4,206,1,0,2,1,0,0
45,3,1,0,0,1,11,4,64,1,7,0,1,0,0
39,6,2,1,141,0,11,4,249,1,0,2,1,1,0
57,6,0,1,7400,0,11,4,485,2,0,2,1,0,0
33,3,1,0,62,1,11,4,26,1,0,2,1,0,0
36,6,1,1,0,0,11,4,94,1,0,2,1,1,0
54,2,1,0,943,1,11,4,194,1,2,0,1,1,0
50,3,1,1,2419,0,11,4,309,1,3,3,1,0,0
41,3,1,1,-217,0,11,4,313,1,3,3,1,0,0
47,3,1,1,2548,0,11,4,577,1,1,3,1,0,0
45,3,1,1,-104,0,11,4,33,12,0,2,1,0,0
49,7,2,1,579,0,11,4,158,1,0,2,1,0,0
43,3,1,0,-423,0,11,4,457,1,0,2,1,1,0
38,7,1,1,741,0,11,4,363,1,2,0,1,0,0
34,2,1,0,0,0,11,4,547,1,0,2,1,0,0
40,3,1,1,6767,0,11,4,431,1,2,0,1,0,0
38,3,1,1,625,0,11,4,210,1,0,2,1,1,0
47,1,1,1,-59,0,11,4,502,1,2,0,1,1,0
42,1,1,1,162,0,11,4,139,1,0,2,1,0,0
43,7,1,1,6346,0,11,4,57,1,0,2,1,0,0
34,7,2,1,1826,0,11,4,212,1,0,2,1,0,0
35,0,0,1,356,0,11,4,7,5,12,0,1,0,0
44,3,1,1,130,0,11,4,528,1,0,2,1,1,0
32,0,1,2,859,0,11,4,195,5,11,3,1,1,0
38,3,1,1,97,0,11,4,169,2,0,2,1,0,0
36,8,1,1,14,0,11,4,210,1,0,2,1,1,0
36,1,1,1,483,0,11,4,179,1,2,0,1,0,0
50,6,1,1,284,0,11,4,106,1,3,0,1,0,0
44,6,0,1,985,0,11,4,9,7,19,0,1,1,0
49,0,0,2,1350,0,11,4,716,1,0,2,1,1,0
40,7,1,1,1185,0,11,4,94,1,0,2,1,0,0
31,3,0,1,5547,0,11,4,73,1,0,2,1,0,0
43,0,2,2,221,0,11,4,313,1,2,0,1,0,0
35,1,2,2,4515,0,11,4,66,3,2,0,1,0,0
36,0,2,2,803,0,11,4,143,4,0,2,1,0,0
45,3,1,1,746,0,11,4,261,1,0,2,1,0,0
37,3,0,1,9306,0,11,4,603,1,0,2,1,0,0
36,7,0,1,198,0,11,4,496,1,0,2,1,0,0
52,10,2,1,131,0,11,4,87,1,0,2,1,1,0
37,3,1,0,0,1,11,4,108,2,1,0,0,0,0
36,3,2,0,666,0,11,4,285,1,0,2,1,0,0
38,3,2,1,0,0,11,4,580,1,1,0,1,0,0
32,1,0,2,1094,0,11,4,207,7,0,2,1,0,0
39,2,0,2,243,0,11,4,128,3,1,0,0,1,0
40,1,0,1,281,0,11,4,7,11,2,3,1,0,0
35,0,2,2,434,0,11,4,277,1,2,1,1,0,0
45,3,1,0,1265,0,11,4,40,8,1,1,1,0,0
38,5,1,3,304,0,11,4,94,1,5,3,0,0,0
54,0,1,2,7249,0,11,4,346,1,3,0,1,1,0
39,6,0,3,0,0,11,4,62,1,0,2,1,0,0
41,3,1,0,236,1,11,4,65,1,2,0,1,0,0
54,2,1,1,401,0,11,4,341,1,0,2,1,0,0
29,3,1,1,228,0,11,4,12,8,9,0,1,0,0
33,3,1,1,7,1,11,4,32,5,0,2,1,0,0
39,7,1,1,-404,0,11,4,344,1,0,2,1,0,0
29,6,0,2,200,0,11,4,195,1,1,3,1,0,0
49,6,2,1,-212,0,11,4,469,1,1,0,1,1,0
29,1,2,1,477,0,11,4,58,1,1,0,1,1,0
36,0,1,2,269,0,11,4,155,2,0,2,1,0,0
31,1,0,1,550,1,11,4,243,1,0,2,1,1,0
31,8,1,2,147,0,11,4,12,5,0,2,1,0,0
37,3,2,0,511,1,11,4,42,1,0,2,1,0,0
34,1,1,1,1075,0,11,4,460,1,0,2,1,0,0
47,6,1,1,298,0,11,4,183,1,0,2,1,0,0
38,3,2,1,158,0,11,4,242,1,0,2,1,0,0
39,0,1,2,0,0,11,4,112,1,0,2,1,0,0
35,11,0,2,873,0,11,4,197,1,2,0,1,0,0
30,11,0,1,948,0,11,4,150,1,2,0,1,0,0
28,1,0,1,389,0,11,4,15,7,0,2,1,0,0
38,6,1,1,1,0,11,4,63,7,0,2,1,0,0
46,3,1,0,101,0,11,4,422,1,5,1,1,0,0
32,1,1,1,367,0,11,4,214,2,3,0,1,0,0
46,3,1,0,-339,0,11,4,182,2,0,2,1,1,0
37,7,1,1,217,0,11,4,152,1,0,2,1,0,0
40,10,1,0,4904,0,11,4,248,1,1,0,1,0,0
42,7,1,1,174,0,11,4,67,1,0,2,1,0,0
39,6,1,1,3047,0,11,4,279,1,2,0,1,0,0
55,0,1,2,719,1,11,4,221,6,29,3,1,0,0
41,7,1,1,572,0,11,4,188,1,0,2,1,0,0
36,3,1,1,-461,0,11,4,254,2,1,0,0,0,0
42,3,1,1,4900,1,11,4,231,1,2,0,1,0,0
36,7,1,1,1253,0,11,4,135,2,0,2,1,0,0
36,0,0,2,3875,0,11,4,212,1,0,2,1,0,0
31,7,0,1,166,0,11,4,227,1,0,2,1,0,0
47,1,2,3,442,0,11,4,85,1,0,2,1,0,0
33,7,1,1,4789,0,11,4,220,1,4,0,1,1,0
42,6,1,1,-396,0,11,4,80,1,4,0,1,0,0
45,0,2,2,839,0,11,4,340,1,4,0,1,0,0
37,6,2,1,295,0,11,4,202,3,2,0,1,1,0
49,3,1,0,6215,0,11,4,549,1,0,2,1,0,0
44,0,1,2,-8,0,11,4,472,1,2,0,1,0,0
51,6,0,1,726,0,11,4,409,1,8,1,1,0,0
31,3,1,1,457,0,11,4,236,1,0,2,1,0,0
